"Date" "Frankfurt" "Berlin" "Bremen" "Munich" "Cuxhaven"
"2523" 20070628 5 5.2 5.5 5.6 5.7
"2524" 20070629 4.5 3.7 4.6 2.3 4.8
"2525" 20070630 4.3 5 4.6 2.8 6.1
"2526" 20070701 2.7 2.1 3.6 2.7 3
"2527" 20070702 5 2.7 2.8 2.7 2.8
"2528" 20070703 4.4 4.3 3.7 2.8 3.7
"2529" 20070704 6.2 2.4 3.3 6.6 4
"2530" 20070705 6.3 5.1 4.7 8.5 5.6
"2531" 20070706 7.6 7 6.7 7.4 5.9
"2532" 20070707 5.2 6.9 7.3 5 8.4
"2533" 20070708 1.5 4.4 4.3 1.7 5.8
"2534" 20070709 3.3 1.7 1.6 3.7 2.7
"2535" 20070710 3 2.4 2.5 5.2 3.7
"2536" 20070711 4.8 3.9 4.5 5.3 6.1
"2537" 20070712 4.6 4.6 5.1 5.2 5.9
"2538" 20070713 3.6 2.6 3.8 2.5 4
"2539" 20070714 3.1 2.9 4.9 1.7 5.3
"2540" 20070715 2.1 2.1 2.7 2.5 3.9
"2541" 20070716 3 2 2.9 1.9 3.2
"2542" 20070717 4.1 2.9 5.2 2.8 4.9
"2543" 20070718 2.1 2.9 2.8 2.5 3.6
"2544" 20070719 2.7 1.8 2.4 2.8 3.9
"2545" 20070720 3.8 3.2 4.5 3.1 6.9
"2546" 20070721 1.9 2.9 3.1 3.6 4.2
"2547" 20070722 4.4 4.2 2.9 4.5 3.9
"2548" 20070723 2.5 2.7 2.7 3.4 4
"2549" 20070724 7 6.1 5.6 6.4 5.7
"2550" 20070725 3.5 5.7 5.5 4.1 6.6
"2551" 20070726 4.2 3.1 3.2 1.3 3.7
"2552" 20070727 7 5.6 6.2 3.5 6.8
"2553" 20070728 5 3.1 4.3 5.1 5.8
"2554" 20070729 5.1 3.8 3.3 5.8 5.2
"2555" 20070730 4.1 7 8 4.8 8.9
"2556" 20070731 2.9 5.8 5.5 2.2 7.8
"2557" 20070801 2.5 2.6 2.8 1.7 3.6
"2558" 20070802 3.6 3.7 2.6 3.6 3.4
"2559" 20070803 2.9 4.4 3.8 3.6 4.7
"2560" 20070804 1.7 1.9 2.7 1.6 3.1
"2561" 20070805 2.8 1.7 3.4 2.5 3.7
"2562" 20070806 2.5 3.7 4.4 1.2 4.5
"2563" 20070807 3 2.6 5 3.1 4.4
"2564" 20070808 2.5 1.9 5.1 2.4 6.9
"2565" 20070809 2.8 2.8 4.5 5 6.6
"2566" 20070810 2.8 2.2 5.1 4.4 6
"2567" 20070811 2.7 3.1 5.9 3.1 6.3
"2568" 20070812 1.8 3.1 1.7 1.5 3.2
"2569" 20070813 3.3 1.6 3.2 2.7 3.1
"2570" 20070814 2.5 1.9 3.6 1.5 4
"2571" 20070815 4.5 4.3 6.4 1.9 4.6
"2572" 20070816 5.7 4.2 5.9 3.1 5.6
"2573" 20070817 3.3 3 3.8 2 4.3
"2574" 20070818 1.7 2 2.5 2 2.9
"2575" 20070819 2.1 2.8 2.4 1.7 2.8
"2576" 20070820 3.6 2.5 2.8 1.7 2.8
"2577" 20070821 2.7 3.9 4.5 1.9 7.4
"2578" 20070822 3.7 1.6 3.7 1.6 5.1
"2579" 20070823 1.6 1.8 1.6 2.2 3
"2580" 20070824 1.3 2.6 1.9 1.7 2.8
"2581" 20070825 1.8 2.7 3.4 1.2 5.1
"2582" 20070826 2.1 4.2 4.5 2.1 6.2
"2583" 20070827 2.8 4.3 3.8 2.1 6.8
"2584" 20070828 2.6 3.8 3.4 1.8 5.1
"2585" 20070829 5.1 2.1 2.3 2.5 3.2
"2586" 20070830 3.5 4.4 4.6 2.7 5.9
"2587" 20070831 4.5 5 4.9 3.3 5.7
"2588" 20070901 2.6 4.3 3.9 4 5.2
"2589" 20070902 2.9 4.2 4.9 2 5.4
"2590" 20070903 4.4 3.9 5 4.2 7.6
"2591" 20070904 4.4 3.8 5.8 4 9.7
"2592" 20070905 3.7 2.8 2.9 4.9 4.2
"2593" 20070906 2.5 2 5 6 6.8
"2594" 20070907 2.6 3.2 5.5 4.8 7.5
"2595" 20070908 3.8 4.1 5.6 4.4 7.3
"2596" 20070909 3.9 4.9 5.4 4.5 7.3
"2597" 20070910 4.6 5 6.2 4.4 7.9
"2598" 20070911 4.6 2.8 4.4 5.9 7.2
"2599" 20070912 2 3.9 4 1.9 5.7
"2600" 20070913 1.8 3 2.3 1.4 3.7
"2601" 20070914 2.4 3.5 3.7 2.3 5.4
"2602" 20070915 2.7 5.7 4.7 3.3 7.3
"2603" 20070916 2.3 3.1 4.3 1.2 4.8
"2604" 20070917 3.5 3.3 3.5 1.8 3.6
"2605" 20070918 4.3 3.7 5 5.2 7.5
"2606" 20070919 2.5 4.4 5 1.6 5.5
"2607" 20070920 3.3 3.8 6.3 1.3 6.4
"2608" 20070921 1.9 3.1 4.4 1.3 4.6
"2609" 20070922 1.3 1.8 2.3 0.9 2.7
"2610" 20070923 1.5 1.9 1.7 1.5 2.8
"2611" 20070924 3.3 2.9 4.6 1 4.8
"2612" 20070925 3.7 2.6 4.3 3 4.3
"2613" 20070926 1.5 1.3 2.4 2 3
"2614" 20070927 4.9 3.9 6 1.9 8.4
"2615" 20070928 2.9 3.6 5.6 4.9 11.8
"2616" 20070929 6.7 4.7 4.8 5.1 5.3
"2617" 20070930 2.7 3.7 4.9 1.2 4.6
"2618" 20071001 2.1 1.3 1.6 1.1 2.5
"2619" 20071002 1.4 1.5 2.9 1.1 3.3
"2620" 20071003 2.2 1.6 3.2 1.8 4
"2621" 20071004 1.4 1.9 3 1.4 3.7
"2622" 20071005 2.9 2.6 2.1 1.6 3.6
"2623" 20071006 2.8 1.3 2.2 3.2 3.2
"2624" 20071007 1.8 1 1.5 2 1.9
"2625" 20071008 1.4 1.8 1.9 1 4.4
"2626" 20071009 1.6 1.5 1.9 0.8 2.1
"2627" 20071010 2.4 2 2.7 1 4
"2628" 20071011 1.7 2.3 2.6 1.5 4.1
"2629" 20071012 2.3 4.5 5.3 3.1 6.9
"2630" 20071013 2.1 1.4 2.4 2.4 3.8
"2631" 20071014 2.3 1.8 2.8 2.4 3.4
"2632" 20071015 1.7 2.4 2.8 1.2 3.7
"2633" 20071016 2 2.7 3.9 0.9 4.6
"2634" 20071017 3.9 4.3 3.6 2.4 4
"2635" 20071018 4.4 4.7 4.7 5.8 9.2
"2636" 20071019 3.2 3.5 3.5 4.8 6.5
"2637" 20071020 2.4 2.5 2 2.8 2.9
"2638" 20071021 1.5 2.8 3.1 2.5 6.6
"2639" 20071022 3.4 2.3 3.1 2.3 4.9
"2640" 20071023 4.2 3.1 4 2.1 5.9
"2641" 20071024 4.9 3.1 4.7 3.2 7.7
"2642" 20071025 3.8 2.8 3.5 3.1 6.6
"2643" 20071026 3.4 3 2.7 2.6 4.4
"2644" 20071027 1.7 1.7 2 2.7 2.4
"2645" 20071028 1.6 2.5 4.3 1.4 5.7
"2646" 20071029 2 4 2.7 1.4 3.9
"2647" 20071030 3.1 2.5 3.1 2.1 2.8
"2648" 20071031 1.2 3.3 3.3 1.6 4.5
"2649" 20071101 1.2 4.2 4 0.9 5.5
"2650" 20071102 1.5 2.3 2.7 1.2 2.9
"2651" 20071103 2.5 3.9 4.5 1.8 6.1
"2652" 20071104 2.5 3.1 3 3 5.3
"2653" 20071105 1.7 2.7 3.2 1.8 3.9
"2654" 20071106 4.7 5.9 6.8 7.1 11
"2655" 20071107 6.6 7 8.2 9.1 9.2
"2656" 20071108 4.4 5.4 6.4 7.2 7
"2657" 20071109 6.5 7.2 7.9 10.2 12.8
"2658" 20071110 6.1 5.1 4.7 10.6 7
"2659" 20071111 6.3 3.5 5.6 8.9 7.3
"2660" 20071112 5.4 3.8 5.2 8.5 7.8
"2661" 20071113 5.8 3.8 4 7.7 3.3
"2662" 20071114 4 2.8 4.6 3.9 9.2
"2663" 20071115 4.1 2.5 2.8 2.5 4.1
"2664" 20071116 1.4 3.1 3.4 1.2 4.2
"2665" 20071117 1.2 2.6 2.7 1.1 4.2
"2666" 20071118 1.8 3 2.8 2.3 4.2
"2667" 20071119 1.6 4.8 4.8 2.1 6.8
"2668" 20071120 2.5 3 3.6 2.6 5.5
"2669" 20071121 1.7 2.9 4 2.6 6.5
"2670" 20071122 1.5 2.4 2.9 2.2 3.5
"2671" 20071123 1.7 1.9 3.5 2.3 5.7
"2672" 20071124 1.8 4 3.9 1.8 6.1
"2673" 20071125 5.9 6.2 7.3 6.5 9
"2674" 20071126 5.5 6.6 5.9 8.6 9.6
"2675" 20071127 3.4 4.6 2.7 5.5 3.5
"2676" 20071128 1.9 2.1 3.6 2.3 4.4
"2677" 20071129 4.1 4.2 5.8 1.9 6.1
"2678" 20071130 4.2 5.4 5.8 4.1 5.3
"2679" 20071201 4.9 4.6 7.3 3 7.3
"2680" 20071202 8.6 6.4 7.6 6.8 6.8
"2681" 20071203 7.3 8.2 9.3 10 8.4
"2682" 20071204 4.9 5.6 5.7 6.5 6
"2683" 20071205 4.9 4.7 6 2.6 6.4
"2684" 20071206 6 5.8 6.8 5.4 6.3
"2685" 20071207 8.2 8.1 9.6 8.4 7.7
"2686" 20071208 5.3 6.7 7.2 4.2 7.1
"2687" 20071209 5.1 4.3 4.8 3.4 4.6
"2688" 20071210 4.9 2.6 3.6 4.3 4.4
"2689" 20071211 3.9 2.6 4.3 5 5.5
"2690" 20071212 4.1 3.6 3.3 3.7 3.7
"2691" 20071213 3.6 2.6 1.9 2.4 1.5
"2692" 20071214 2.6 2.5 2.1 2.2 1.6
"2693" 20071215 3 2.1 3 4.4 3.5
"2694" 20071216 3.8 1.8 2.8 4.4 3.7
"2695" 20071217 3.7 2.5 4.1 6.3 6.5
"2696" 20071218 2.9 2 3.6 3.6 5.3
"2697" 20071219 1.8 1.6 1.9 1.5 2.8
"2698" 20071220 1.9 2.4 1.8 0.8 2.5
"2699" 20071221 1.5 1.7 1.8 0.9 2.7
"2700" 20071222 0.9 2.2 1 0.9 1.7
"2701" 20071223 1.1 1.7 2.5 0.6 3.6
"2702" 20071224 0.7 1.9 3 0.7 4.1
"2703" 20071225 0.7 4.1 4.4 1.5 5.3
"2704" 20071226 1.3 3.1 3.9 1.1 4.8
"2705" 20071227 2.6 3.3 5.4 1 5.9
"2706" 20071228 3.2 3.7 5.3 1.1 6.4
"2707" 20071229 4.2 4.6 6.5 1.2 6.7
"2708" 20071230 4 3.1 3.7 3.1 4.5
"2709" 20071231 2 3.3 2.5 3.5 3.6
"2710" 20080101 1.4 2.3 1.5 1.7 4.2
"2711" 20080102 2.4 3.8 4 4.7 8.5
"2712" 20080103 3.1 6.7 7.4 3.8 13.4
"2713" 20080104 2.2 6.4 7.5 3.5 11.6
"2714" 20080105 3 5.1 5.5 1.9 5.6
"2715" 20080106 4.2 2.9 3 2.9 3.8
"2716" 20080107 5.2 3.6 6.5 2.8 6.5
"2717" 20080108 3.5 5.4 6.1 2.5 6.3
"2718" 20080109 2.4 3.7 5.7 1.6 5.5
"2719" 20080110 2.4 4.2 6.5 1.6 7
"2720" 20080111 1.4 4.2 5.7 2.2 4.9
"2721" 20080112 4.9 4.5 5.9 3.2 5.9
"2722" 20080113 1.5 3.2 4.4 1.9 4.8
"2723" 20080114 2.7 4.1 4.8 1.7 5.1
"2724" 20080115 5.5 5.7 8 2 7.1
"2725" 20080116 5.2 5 6.2 1.6 6.5
"2726" 20080117 4.1 3.2 4.5 1.7 4.3
"2727" 20080118 6.9 5.2 6.4 5.8 6.4
"2728" 20080119 9.3 5.7 6.8 9.9 7.8
"2729" 20080120 8.4 4.3 6 6.7 4.8
"2730" 20080121 8.4 4.9 5.9 5.4 5.5
"2731" 20080122 5.5 5.1 5 7.3 6.4
"2732" 20080123 3 3.7 4.9 2.4 5.2
"2733" 20080124 3.7 5.4 6.7 1.5 7.2
"2734" 20080125 4.2 8.4 8.3 3.3 9
"2735" 20080126 5.6 9.7 9.9 4.9 10.5
"2736" 20080127 4.9 5.1 7.6 9 8
"2737" 20080128 1.8 2.1 3.3 2.5 4.9
"2738" 20080129 1.6 2.8 3.5 1.4 4.4
"2739" 20080130 3.3 3.6 4.7 3.6 5.8
"2740" 20080131 5.4 6.1 7.9 2.6 7.7
"2741" 20080201 7 7.9 9 3.7 9.1
"2742" 20080202 5.3 5.5 5.7 4.9 6.5
"2743" 20080203 2.1 3.9 5.5 2.1 5.4
"2744" 20080204 2.7 3.7 5.3 2.6 4.7
"2745" 20080205 5.4 4.5 6.1 3.1 5.8
"2746" 20080206 6.7 5.7 6 7.5 6.8
"2747" 20080207 2.2 5.5 4.7 4.1 5.7
"2748" 20080208 1.7 2.3 2.8 1.6 3.8
"2749" 20080209 2.2 1.1 1.7 2.8 2.9
"2750" 20080210 1.8 1 1 2.1 2.9
"2751" 20080211 2 1.6 1 2.8 3
"2752" 20080212 2.7 2.1 2.4 2.2 3
"2753" 20080213 2.1 2.2 1.9 1.8 2.6
"2754" 20080214 2.6 2.1 2.4 1.6 4.3
"2755" 20080215 3.7 2.7 3.5 2.2 5.7
"2756" 20080216 2.5 1.8 1.5 2.5 2.7
"2757" 20080217 1.6 4.4 3.4 2 5.2
"2758" 20080218 1.6 5.6 4.9 3 6.6
"2759" 20080219 2 3.5 3 1.6 5
"2760" 20080220 1.7 2.6 1.6 1.5 2.3
"2761" 20080221 3.2 5.3 6 4.7 6.4
"2762" 20080222 6.8 9.1 10.3 6.2 9.7
"2763" 20080223 4.4 7.2 7 4.5 7.9
"2764" 20080224 2.2 4 5.5 1.3 5.8
"2765" 20080225 3 3.8 4.4 3.3 5.1
"2766" 20080226 6 6.1 6.4 4.2 7.1
"2767" 20080227 5.9 8 8.2 5.4 8.9
"2768" 20080228 1.9 5 3.4 1.5 4.7
"2769" 20080229 4.1 2.9 4.2 5.5 4.9
"2770" 20080301 10.3 9.5 11.8 13.1 11.9
"2771" 20080302 9.7 7.4 10.4 12.5 8.8
"2772" 20080303 4.1 5.6 7.3 7.6 7.9
"2773" 20080304 3 5 6.1 2.5 9.3
"2774" 20080305 3.1 4.7 4.6 4.1 7.2
"2775" 20080306 3.2 7.3 7.4 1.3 8.2
"2776" 20080307 1.7 3.2 4 2.4 4.4
"2777" 20080308 3 2 3.8 3.8 4.4
"2778" 20080309 3.2 4.5 5.9 1.5 5.3
"2779" 20080310 6.6 5.3 7.3 3.1 6.3
"2780" 20080311 9.5 5.9 7.8 7 6.1
"2781" 20080312 9.8 8.6 10.3 10.3 9
"2782" 20080313 7.7 8.8 8.4 8.6 9.1
"2783" 20080314 4.4 5.3 5.8 6.1 6.8
"2784" 20080315 1.8 3.3 2.3 2.6 2.9
"2785" 20080316 5.8 2.1 4.3 5.4 6.4
"2786" 20080317 4.6 5 6.8 5.9 10
"2787" 20080318 4.9 5.1 6.1 5.8 7.9
"2788" 20080319 4 3.3 5.5 4.8 6.1
"2789" 20080320 6.3 4.7 5.8 6.6 5
"2790" 20080321 7.7 4.7 5.2 9 5
"2791" 20080322 2.9 3.9 5.8 5.2 9.3
"2792" 20080323 3.1 2.2 3.3 4.4 4.5
"2793" 20080324 2.6 3.1 4.2 4.8 4.9
"2794" 20080325 6.3 4.3 5.9 7.6 5.1
"2795" 20080326 4.2 5.7 5.4 5.6 5.4
"2796" 20080327 2.3 2 2.6 1.7 3.3
"2797" 20080328 4.8 4.2 4.9 2.3 4.8
"2798" 20080329 6.8 4.5 6.8 5.4 6
"2799" 20080330 3.7 5.2 5.4 2.9 5.4
"2800" 20080331 3.7 3.2 3.5 3.3 3.7
"2801" 20080401 4.4 2.8 4.4 4.2 4.5
"2802" 20080402 4.2 3.8 6.6 6.3 7.4
"2803" 20080403 4 2.3 5.3 5 6.1
"2804" 20080404 1.8 2.4 3.7 2.4 4.2
"2805" 20080405 3.7 2.7 3.8 3.4 4.5
"2806" 20080406 2 2.5 3 3.9 3.7
"2807" 20080407 4.8 2.1 2.3 6.5 2.5
"2808" 20080408 2.1 3.4 1.7 2.3 2.5
"2809" 20080409 2.6 2.8 2.6 2.4 2.8
"2810" 20080410 2.7 3 2.6 2.7 2.6
"2811" 20080411 2.6 3.1 3 3.5 5.1
"2812" 20080412 4.2 3.6 4.1 3.7 3.8
"2813" 20080413 2.9 2.2 2.4 1.8 3
"2814" 20080414 4.6 2.3 2.7 4.1 4.1
"2815" 20080415 3.3 2.6 3.3 4.7 4.1
"2816" 20080416 2.7 3.1 2.9 2.2 4.1
"2817" 20080417 3 2.8 3.1 2.9 4.4
"2818" 20080418 4.5 3.1 5.4 3.8 7.7
"2819" 20080419 3.1 3.9 6.5 3.5 9.3
"2820" 20080420 3.3 2.6 4.8 2.7 7.2
"2821" 20080421 5.3 5 6.8 4.5 8.9
"2822" 20080422 4.4 5.2 6.9 3.9 8.8
"2823" 20080423 2 2.4 3.1 2.1 6.3
"2824" 20080424 2.7 1.7 3.2 1.6 3.5
"2825" 20080425 3.1 2.8 3.9 4.5 4.6
"2826" 20080426 1.7 1.9 2.2 1.5 3
"2827" 20080427 2.4 2.3 3.4 2.6 3.6
"2828" 20080428 3.3 5.3 3.9 2.1 3.7
"2829" 20080429 4.1 4 2.2 3.4 2.3
"2830" 20080430 4 2.6 4.9 4 4.9
"2831" 20080501 4.2 2.9 3.6 3.1 3.3
"2832" 20080502 2.9 2.1 2 2.1 2.8
"2833" 20080503 2.5 2.2 1.7 1.6 2.8
"2834" 20080504 3.1 2.4 3.3 2.9 3.1
"2835" 20080505 3 2.8 3.2 1.9 2.9
"2836" 20080506 3 2 3.4 2.6 2.8
"2837" 20080507 2.2 1.8 2.4 2.6 2.7
"2838" 20080508 2.6 1.9 2.4 2.7 3.2
"2839" 20080509 3 2.7 3.1 3.6 4.1
"2840" 20080510 3.2 2.2 3.8 5.5 4.5
"2841" 20080511 3.4 1.8 2.8 4.5 3.5
"2842" 20080512 2.9 1.9 3.1 3.2 3.2
"2843" 20080515 2.6 2.1 2.9 2.4 4.8
"2844" 20080516 3.1 1.8 2.4 2.7 6.1
"2845" 20080517 4.1 2 3.4 2.4 5.4
"2846" 20080518 4 2.7 3.8 3.2 4.9
"2847" 20080519 4 2.1 3.7 2.7 5
"2848" 20080520 5.4 2.6 3 3.8 4.8
"2849" 20080529 2.8 5.2 4.7 3.2 5.9
"2850" 20080530 3.1 4.5 4 2.5 6.2
"2851" 20080531 2.3 3.6 3.9 3.4 2.7
"2852" 20080601 1.7 3.4 2.2 1.7 3.7
"2853" 20080602 3.5 3.8 2.2 3.3 2.6
"2854" 20080604 2.7 4.1 3.1 2.7 6.7
"2855" 20080605 4.3 4.1 4.4 2.4 6.6
"2856" 20080606 2.7 3.5 4 3 6.1
"2857" 20080607 1.8 3.4 2.9 3.6 4.2
"2858" 20080608 2.6 2.7 3.5 2 3.4
"2859" 20080609 2.3 2.2 2.9 2.1 4.1
"2860" 20080610 2.4 3.9 4.6 1.6 5.8
"2861" 20080611 4.2 4.6 5.2 3.8 7.7
"2862" 20080612 3.4 4.1 3.9 1.8 5.8
"2863" 20080613 3.7 3.1 4.3 4.8 6
"2864" 20080614 2.7 3.7 3.4 1.5 4.7
"2865" 20080615 2.1 2.7 3.3 2.2 4.1
"2866" 20080616 2 1.9 3 2.2 5.4
"2867" 20080617 2 2 1.7 1.6 3.2
"2868" 20080618 2.4 2.5 3.3 1.4 3.6
"2869" 20080619 5.1 3.8 4.5 3 4.3
"2870" 20080620 3.5 4.1 4.6 2.9 4.7
"2871" 20080621 2 2.9 2.5 1.5 3.7
"2872" 20080622 3.9 4 3.9 1.8 4.7
"2873" 20080623 3.6 5.6 6.2 2.5 7.9
"2874" 20080624 2.7 3 2.5 1.8 4.3
"2875" 20080625 2.6 3.2 4.1 2.5 5.6
"2876" 20080626 2.7 4 4.1 2.1 4.4
"2877" 20080627 5 4.6 5.2 3.7 5.7
"2878" 20080628 4.4 3.8 4.8 3.2 5.8
"2879" 20080629 3.7 2.7 3.6 1.4 3.7
"2880" 20080630 2.6 3.4 4.3 3 5.3
"2881" 20080701 2 1.9 2.1 2.2 3.7
"2882" 20080702 2.5 4 3.8 1.9 6.5
"2883" 20080703 3.1 3.5 3.4 2.6 4.3
"2884" 20080704 3.3 5.2 4.6 4.3 7
"2885" 20080705 1.8 3 2.1 1.7 3.3
"2886" 20080706 3.6 2.4 3.1 2.1 2.7
"2887" 20080707 5.7 3.7 4 3.4 4.2
"2888" 20080708 6.5 5.1 5.9 5.5 5.6
"2889" 20080709 4.6 4.9 5.5 3.7 6.7
"2890" 20080710 4.2 2.4 3 2.1 3.6
"2891" 20080711 3.6 3 3.7 1.9 3.7
"2892" 20080712 4.4 4.5 5 2.6 4.7
"2893" 20080713 2.5 1.4 3.6 2.8 4.4
"2894" 20080714 2.2 2.8 4.1 2.6 5.7
"2895" 20080715 3.2 3.8 4.8 3.4 5.1
"2896" 20080716 4 4.4 4.8 3.2 5.7
"2897" 20080717 2.9 3.3 3.8 1.9 3.6
"2898" 20080718 3 3 3.8 2.9 3.7
"2899" 20080719 4.6 3.9 4.2 3.8 4.2
"2900" 20080720 4.3 4.6 5.1 3 7.1
"2901" 20080721 4.8 5.5 7.6 4.3 8
"2902" 20080722 3.8 1.9 4.6 4.9 5.4
"2903" 20080723 1.9 2.4 2.2 2.8 2.6
"2904" 20080724 2.9 3.4 3.8 2 3.9
"2905" 20080726 2.1 2.7 3.8 2.4 6
"2906" 20080727 2 3.1 3.1 2.4 5
"2907" 20080728 2.4 2.9 4.1 2.2 5.5
"2908" 20080729 2.2 3.6 4.1 1.7 5.8
"2909" 20080730 2.4 2.4 2.6 1.5 3.2
"2910" 20080731 2.1 3 4.3 2.2 5.9
"2911" 20080801 4.2 3.6 3.4 2.8 4.1
"2912" 20080802 3.9 2.4 3.3 1.8 3.1
"2913" 20080803 5.2 4.5 5.1 3.4 4.4
"2914" 20080804 5.9 7.7 6.7 5.2 7.8
"2915" 20080805 2.9 6.7 4.8 3.6 6
"2916" 20080806 1.5 2.2 3.3 1.5 2.9
"2917" 20080807 4.1 4.4 3.7 2.5 3.5
"2918" 20080808 4.9 5.2 4.6 4.4 4.9
"2919" 20080809 3.3 4.8 4.6 3.8 6.1
"2920" 20080810 3.7 3.2 5.5 1.9 4.8
"2921" 20080811 2.6 2.6 3.7 1.8 4
"2922" 20080812 4.7 4.1 3.9 2.9 4
"2923" 20080813 6.5 6.5 6.9 2.9 6.3
"2924" 20080814 3 5 5.5 1.9 6.1
"2925" 20080815 1.8 1.6 2 3.5 2.5
"2926" 20080816 1.3 2 2 2.5 2.9
"2927" 20080817 2.5 2 1.9 1.7 2.6
"2928" 20080818 4 2.3 2.8 1.6 3.7
"2929" 20080819 3.8 4.3 4.5 1.8 4.7
"2930" 20080820 5.1 4.5 5.3 3.4 6.1
"2931" 20080821 3.1 4.5 4.4 1.3 4.4
"2932" 20080822 2.7 2.3 2.9 2 3
"2933" 20080823 4.7 6 4.9 4.8 6
"2934" 20080824 2.9 4.1 3.8 3.3 4.3
"2935" 20080825 3.1 2.5 3.3 1.3 2.8
"2936" 20080826 2.1 3.5 3.6 1.4 4.2
"2937" 20080827 2.5 3.6 4.3 1.1 4.8
"2938" 20080828 2.3 4.4 4.5 2.1 6.1
"2939" 20080829 2.1 4.5 4.9 1.8 5.6
"2940" 20080830 2.1 1.3 2.2 2.2 3.1
"2941" 20080831 2.5 3.3 4.3 2 6
"2942" 20080901 3.4 3.8 3.8 2.3 4.2
"2943" 20080902 3.2 3 4.6 1.3 4.3
"2944" 20080903 3.2 4.1 4.7 2.2 4.9
"2945" 20080904 2.5 3.4 5.2 1.5 5.1
"2946" 20080905 2 2.8 4.4 1.9 4.2
"2947" 20080906 3.7 3 4.7 2.8 4.2
"2948" 20080907 4.7 2.9 4.5 2.5 3.4
"2949" 20080908 3.1 3.1 4.9 2 5
"2950" 20080909 2 1.9 2.6 1.5 3.1
"2951" 20080910 2.6 2.3 3 1.7 3.3
"2952" 20080911 2 2 3 2 5.2
"2953" 20080912 3 4 6.5 4 12.8
"2954" 20080913 4 3.6 5.9 4.5 10.5
"2955" 20080914 4.5 2.8 4.7 2.6 6.6
"2956" 20080915 3.6 3.1 4 2.6 6.6
"2957" 20080916 3.1 2.6 2.5 2.6 5.3
"2958" 20080917 2 1.7 2.2 2.5 4.2
"2959" 20080918 2.7 1.6 1.9 2.6 3.6
"2960" 20080919 2.6 1.9 2.1 2.1 3.8
"2961" 20080920 2 2.1 1.3 2.4 2.5
"2962" 20080921 2.1 2.3 2.9 1.7 3.9
"2963" 20080922 3 2.1 3.9 1.9 6.3
"2964" 20080923 1.4 2.3 4 1.5 7.9
"2965" 20080927 2.2 1.9 1.3 3.3 2
"2966" 20080928 1.7 2.6 2.2 1.1 2.8
"2967" 20080930 5.1 5.9 6.1 4.4 6
"2968" 20081001 8.9 7 7.2 8.5 6.9
"2969" 20081002 6.6 7 7.3 4.3 7
"2970" 20081003 3.3 4 5 3 5.7
"2971" 20081004 4.1 3.1 5.3 4.2 5.8
"2972" 20081005 6 5.4 6.6 2.6 5.7
"2973" 20081006 4.7 1.4 2 5.4 2.5
"2974" 20081007 1.8 2.5 3.3 2.1 3.6
"2975" 20081008 2 2.9 3.5 1.3 3.9
"2976" 20081009 2.9 1.4 2.4 1 2.7
"2977" 20081010 1.5 2 2.6 1.2 4
"2978" 20081011 1.2 2.1 3.2 1.5 4.5
"2979" 20081012 1.7 1.8 2.3 1.2 3.6
"2980" 20081013 1.5 1.9 2.8 1 4.1
"2981" 20081014 1.9 2.6 3.5 2.1 4.2
"2982" 20081015 3.1 2.7 4.2 2.2 4.3
"2983" 20081016 4.1 5.7 5.4 4.1 6.1
"2984" 20081017 2.8 6.5 5.5 3.2 7.2
"2985" 20081018 1.5 3.3 3.9 1.8 4.9
"2986" 20081019 2 5.1 4.4 1.2 5.7
"2987" 20081020 1.8 3.6 4.8 1.1 5.4
"2988" 20081021 3.1 4.7 4.6 1.8 5.6
"2989" 20081022 2.2 2.5 2.8 3.1 3.8
"2990" 20081023 1.7 3.2 3.9 2.9 4.6
"2991" 20081024 1.6 2.9 4.3 1.3 5
"2992" 20081025 1.2 2.1 3.1 1.5 4
"2993" 20081026 3.3 4.6 5.6 1.2 6.2
"2994" 20081027 3.2 3.5 3.7 1.7 4.4
"2995" 20081028 1.1 2.6 3.5 1.8 3.7
"2996" 20081029 2 1.4 1.5 2.3 3
"2997" 20081030 2.3 3.4 2.1 3.7 4.2
"2998" 20081031 1.8 2.2 2.6 1.5 4.6
"2999" 20081101 2.1 2.7 4.4 1.4 8.7
"3000" 20081102 2 2.1 2.8 2.7 6.6
"3001" 20081103 2 3.4 3.4 1.9 6.8
"3002" 20081104 3.4 1.5 1.4 2.3 3.5
"3003" 20081105 3.3 3.3 4.6 1.9 7.1
"3004" 20081106 1.4 2.4 2.3 1.7 4.2
"3005" 20081107 2.2 3 2.4 2.1 3.1
"3006" 20081108 1.8 1.6 2.5 1 3.2
"3007" 20081109 4.3 4.6 5.6 1.3 5.8
"3008" 20081110 6.5 6.2 7.4 1.5 7
"3009" 20081111 6.9 5.8 7.9 2.6 5.1
"3010" 20081112 3.5 3.7 5.4 1.2 6
"3011" 20081113 1.3 2.2 3.1 0.7 3.9
"3012" 20081114 2 3.6 5.7 0.8 6.6
"3013" 20081115 3.1 6.1 6.1 0.7 7.4
"3014" 20081116 3.4 6.2 6 3.6 8.1
"3015" 20081117 1.7 2.9 2.4 2.1 2.5
"3016" 20081118 2.7 4.6 5.4 1.4 7.3
"3017" 20081119 4.3 7.4 7.3 5.2 8.5
"3018" 20081120 7.2 8.7 8.3 9.5 10.4
"3019" 20081121 7.3 4.5 5.3 10.1 6.8
"3020" 20081122 5.6 5 4.1 8.9 7.2
"3021" 20081123 4.8 4.7 4 6.6 4
